	id	price	area	district	city	type	segment	condominium	iptu	rooms	box	url	date
142	170872	420000	70.63	Auxiliadora	Porto Alegre	Apartamento	Residencial	300	900	3	1	http://www.foxterciaimobiliaria.com.br/imovel/170872/residencial-porto-alegre-auxiliadora-apartamento-edificio-comendador-rheingantz-3-dormitorios-zona-norte	2019-07-29
143	165224	NA	97.95	Bela Vista	Porto Alegre	Apartamento	Residencial	NA	NA	2	1	http://www.foxterciaimobiliaria.com.br/imovel/165224/residencial-porto-alegre-bela-vista-apartamento-edificio-saint-paul-2-dormitorios-zona-norte	2019-07-29
144	168740	4350000	340	Bela Vista	Porto Alegre	Apartamento	Residencial	3000	5000	5	5	http://www.foxterciaimobiliaria.com.br/imovel/168740/residencial-porto-alegre-bela-vista-apartamento-homero-5-dormitorios-zona-norte	2019-07-29
145	187841	4467000	297.9	Bela Vista	Porto Alegre	Apartamento	Residencial	NA	NA	4	6	http://www.foxterciaimobiliaria.com.br/imovel/187841/residencial-porto-alegre-bela-vista-apartamento-bella-farnese-4-dormitorios-zona-norte	2019-07-29
146	103536	3850000	352	Bela Vista	Porto Alegre	Apartamento	Residencial	2500	8000	4	4	http://www.foxterciaimobiliaria.com.br/imovel/103536/residencial-porto-alegre-bela-vista-apartamento-exuberance-4-dormitorios-zona-norte	2019-07-29
147	8300	4500000	271.91	Bela Vista	Porto Alegre	Apartamento	Residencial	2000	NA	4	6	http://www.foxterciaimobiliaria.com.br/imovel/8300/residencial-porto-alegre-bela-vista-apartamento-prncipe-de-versailles-4-dormitorios-zona-norte	2019-07-29
148	168742	12000000	659	Bela Vista	Porto Alegre	Apartamento	Residencial	6000	10000	6	8	http://www.foxterciaimobiliaria.com.br/imovel/168742/residencial-porto-alegre-bela-vista-apartamento-homero-6-dormitorios-zona-norte	2019-07-29
149	168739	4050000	320	Bela Vista	Porto Alegre	Apartamento	Residencial	3000	5000	4	6	http://www.foxterciaimobiliaria.com.br/imovel/168739/residencial-porto-alegre-bela-vista-apartamento-homero-4-dormitorios-zona-norte	2019-07-29
150	170361	NA	85.79	Mont Serrat	Porto Alegre	Apartamento	Residencial	NA	NA	2	2	http://www.foxterciaimobiliaria.com.br/imovel/170361/residencial-porto-alegre-mont-serrat-apartamento-edificio-14-bis-2-dormitorios-zona-norte	2019-07-29
151	172216	NA	132	Bela Vista	Porto Alegre	Apartamento	Residencial	NA	NA	3	2	http://www.foxterciaimobiliaria.com.br/imovel/172216/residencial-porto-alegre-bela-vista-apartamento-maison-royale-3-dormitorios-zona-norte	2019-07-29
152	168778	850000	110.63	Bela Vista	Porto Alegre	Apartamento	Residencial	1100	1700	3	2	http://www.foxterciaimobiliaria.com.br/imovel/168778/residencial-porto-alegre-bela-vista-apartamento-edificio-rovena-3-dormitorios-zona-norte	2019-07-29
153	170024	465000	54.87	Bela Vista	Porto Alegre	Apartamento	Residencial	800	1200	1	1	http://www.foxterciaimobiliaria.com.br/imovel/170024/residencial-porto-alegre-bela-vista-apartamento-plaza-viscaya-1-dormitorios-zona-norte	2019-07-29
154	167794	1850000	206.31	Bela Vista	Porto Alegre	Apartamento	Residencial	1400	4300	3	4	http://www.foxterciaimobiliaria.com.br/imovel/167794/residencial-porto-alegre-bela-vista-apartamento-edificio-residencial-barao-de-uba-3-dormitorios-zona-norte	2019-07-29
155	138281	NA	201.58	Auxiliadora	Porto Alegre	Apartamento	Residencial	NA	NA	3	4	http://www.foxterciaimobiliaria.com.br/imovel/138281/residencial-porto-alegre-auxiliadora-apartamento-arte-bela-vista-3-dormitorios-zona-norte	2019-07-29
156	169101	530000	87.57	Auxiliadora	Porto Alegre	Apartamento	Residencial	480	1100	2	1	http://www.foxterciaimobiliaria.com.br/imovel/169101/residencial-porto-alegre-auxiliadora-apartamento-ipe-rajado-2-dormitorios-zona-norte	2019-07-29
157	170158	NA	174.46	Bela Vista	Porto Alegre	Apartamento	Residencial	NA	NA	4	4	http://www.foxterciaimobiliaria.com.br/imovel/170158/residencial-porto-alegre-bela-vista-apartamento-reverence-4-dormitorios-zona-norte	2019-07-29
158	164893	670000	120.18	Bela Vista	Porto Alegre	Apartamento	Residencial	1200	1889	3	1	http://www.foxterciaimobiliaria.com.br/imovel/164893/residencial-porto-alegre-bela-vista-apartamento-condominio-edificio-fra-bartolomeu-3-dormitorios-zona-norte	2019-07-29
159	169231	830000	110.32	Auxiliadora	Porto Alegre	Apartamento	Residencial	1000	1525	3	2	http://www.foxterciaimobiliaria.com.br/imovel/169231/residencial-porto-alegre-auxiliadora-apartamento-la-tour-du-soleil-3-dormitorios-zona-norte	2019-07-29
160	169148	1152000	144.52	Auxiliadora	Porto Alegre	Apartamento	Residencial	1500	2900	3	2	http://www.foxterciaimobiliaria.com.br/imovel/169148/residencial-porto-alegre-auxiliadora-apartamento-residencial-villa-civita-3-dormitorios-zona-norte	2019-07-29
161	168798	860000	143.59	Mont Serrat	Porto Alegre	Apartamento	Residencial	1063	2700	3	2	http://www.foxterciaimobiliaria.com.br/imovel/168798/residencial-porto-alegre-mont-serrat-apartamento-edificio-henry-matisse-3-dormitorios-zona-norte	2019-07-29
162	161484	499000	118.07	Auxiliadora	Porto Alegre	Apartamento	Residencial	350	1057	3	1	http://www.foxterciaimobiliaria.com.br/imovel/161484/residencial-porto-alegre-auxiliadora-apartamento-edificio-juripis-3-dormitorios-zona-norte	2019-07-29
163	172007	NA	65.42	Mont Serrat	Porto Alegre	Apartamento	Residencial	NA	NA	2	1	http://www.foxterciaimobiliaria.com.br/imovel/172007/residencial-porto-alegre-mont-serrat-apartamento-edificio-veneza-2-dormitorios-zona-norte	2019-07-29
164	169303	4662000	307	Bela Vista	Porto Alegre	Apartamento	Residencial	2000	5000	4	6	http://www.foxterciaimobiliaria.com.br/imovel/169303/residencial-porto-alegre-bela-vista-apartamento-seven-bela-vista-4-dormitorios-zona-norte	2019-07-29
165	100964	NA	79	Mont Serrat	Porto Alegre	Apartamento	Residencial	NA	NA	2	1	http://www.foxterciaimobiliaria.com.br/imovel/100964/residencial-porto-alegre-mont-serrat-apartamento-anelise-2-dormitorios-zona-norte	2019-07-29
166	169153	720000	117.46	Auxiliadora	Porto Alegre	Apartamento	Residencial	720	1902	3	2	http://www.foxterciaimobiliaria.com.br/imovel/169153/residencial-porto-alegre-auxiliadora-apartamento-parque-sherwood-3-dormitorios-zona-norte	2019-07-29
167	168632	850000	154.63	Auxiliadora	Porto Alegre	Apartamento	Residencial	950	2500	3	2	http://www.foxterciaimobiliaria.com.br/imovel/168632/residencial-porto-alegre-auxiliadora-apartamento-edificio-parque-real-3-dormitorios-zona-norte	2019-07-29
168	168760	586000	39.77	Mont Serrat	Porto Alegre	Apartamento	Residencial	360	1000	1	1	http://www.foxterciaimobiliaria.com.br/imovel/168760/residencial-porto-alegre-mont-serrat-apartamento-trend-24-residence-1-dormitorios-zona-norte	2019-07-29
169	186269	440000	83.9	Auxiliadora	Porto Alegre	Apartamento	Residencial	399	800	3	1	http://www.foxterciaimobiliaria.com.br/imovel/186269/residencial-porto-alegre-auxiliadora-apartamento-edifcio-massena-vieira-3-dormitorios-zona-norte	2019-07-29
170	168858	638000	98.57	Auxiliadora	Porto Alegre	Apartamento	Residencial	395	1957	3	1	http://www.foxterciaimobiliaria.com.br/imovel/168858/residencial-porto-alegre-auxiliadora-apartamento-edificio-agulhas-negras-3-dormitorios-zona-norte	2019-07-29
171	168479	1100000	103.68	Mont'Serrat	Porto Alegre	Apartamento	Residencial	990	2800	3	2	http://www.foxterciaimobiliaria.com.br/imovel/168479/residencial-porto-alegre-mont-serrat-apartamento-bela-vista-promenade-3-dormitorios-zona-norte	2019-07-29
172	168623	490000	79.5	Auxiliadora	Porto Alegre	Apartamento	Residencial	370	1300	3	1	http://www.foxterciaimobiliaria.com.br/imovel/168623/residencial-porto-alegre-auxiliadora-apartamento-edificio-alpestre-3-dormitorios-zona-norte	2019-07-29
173	168472	NA	113.1	Bela Vista	Porto Alegre	Apartamento	Residencial	NA	NA	3	3	http://www.foxterciaimobiliaria.com.br/imovel/168472/residencial-porto-alegre-bela-vista-apartamento-tendence-3-dormitorios-zona-norte	2019-07-29
174	168401	NA	56	Auxiliadora	Porto Alegre	Apartamento	Residencial	NA	NA	1	1	http://www.foxterciaimobiliaria.com.br/imovel/168401/residencial-porto-alegre-auxiliadora-apartamento-residencial-pedro-chaves-barcelos-1-dormitorios-zona-norte	2019-07-29
175	167403	530000	54.87	Bela Vista	Porto Alegre	Apartamento	Residencial	800	1200	1	1	http://www.foxterciaimobiliaria.com.br/imovel/167403/residencial-porto-alegre-bela-vista-apartamento-plaza-viscaya-1-dormitorios-zona-norte	2019-07-29
176	188014	398000	76.06	Auxiliadora	Porto Alegre	Apartamento	Residencial	513	949	2	1	http://www.foxterciaimobiliaria.com.br/imovel/188014/residencial-porto-alegre-auxiliadora-apartamento-edifcio-dona-angela-2-dormitorios-zona-norte	2019-07-29
177	168093	NA	142.13	Mont Serrat	Porto Alegre	Apartamento	Residencial	NA	NA	3	3	http://www.foxterciaimobiliaria.com.br/imovel/168093/residencial-porto-alegre-mont-serrat-apartamento-porto-mirador-3-dormitorios-zona-norte	2019-07-29
178	166000	700000	134	Auxiliadora	Porto Alegre	Apartamento	Comercial, Residencial	1100	2400	3	2	http://www.foxterciaimobiliaria.com.br/imovel/166000/residencial-porto-alegre-auxiliadora-apartamento-edificio-boulevard-saint-3-dormitorios-zona-norte	2019-07-29
179	167620	860000	120	Bela Vista	Porto Alegre	Apartamento	Residencial	915	1476	3	2	http://www.foxterciaimobiliaria.com.br/imovel/167620/residencial-porto-alegre-bela-vista-apartamento-condominio-edificio-fra-bartolomeu-3-dormitorios-zona-norte	2019-07-29
180	101641	2300000	388	Bela Vista	Porto Alegre	Apartamento	Residencial	1700	NA	3	4	http://www.foxterciaimobiliaria.com.br/imovel/101641/residencial-porto-alegre-bela-vista-apartamento-3-dormitorios-zona-norte	2019-07-29
181	167210	460000	52.93	Auxiliadora	Porto Alegre	Apartamento	Residencial	250	900	1	1	http://www.foxterciaimobiliaria.com.br/imovel/167210/residencial-porto-alegre-auxiliadora-apartamento-residencial-versatile-1-dormitorios-zona-norte	2019-07-29
182	168417	490000	123	Auxiliadora	Porto Alegre	Apartamento	Residencial	500	1050	3	1	http://www.foxterciaimobiliaria.com.br/imovel/168417/residencial-porto-alegre-auxiliadora-apartamento-edificio-otawa-3-dormitorios-zona-norte	2019-07-29
183	160128	1100000	158.14	Auxiliadora	Porto Alegre	Apartamento	Residencial	1250	3050	3	2	http://www.foxterciaimobiliaria.com.br/imovel/160128/residencial-porto-alegre-auxiliadora-apartamento-principe-de-sevilla-3-dormitorios-zona-norte	2019-07-29
184	167165	2300000	263	Bela Vista	Porto Alegre	Apartamento		2000	3800	4	4	http://www.foxterciaimobiliaria.com.br/imovel/167165/-porto-alegre-bela-vista-apartamento-athens-village-4-dormitorios-zona-norte	2019-07-29
185	166318	NA	180.36	Bela Vista	Porto Alegre	Apartamento	Residencial	NA	NA	3	4	http://www.foxterciaimobiliaria.com.br/imovel/166318/residencial-porto-alegre-bela-vista-apartamento-principe-de-greenland-3-dormitorios-zona-norte	2019-07-29
186	167138	NA	88.65	Auxiliadora	Porto Alegre	Apartamento	Residencial	NA	NA	3	2	http://www.foxterciaimobiliaria.com.br/imovel/167138/residencial-porto-alegre-auxiliadora-apartamento-fellini-3-dormitorios-zona-norte	2019-07-29
187	166984	2490000	292	Bela Vista	Porto Alegre	Apartamento	Residencial	1800	6700	3	4	http://www.foxterciaimobiliaria.com.br/imovel/166984/residencial-porto-alegre-bela-vista-apartamento-condominio-edificio-antares-3-dormitorios-zona-norte	2019-07-29
188	166515	NA	74.4	Bela Vista	Porto Alegre	Apartamento	Residencial	NA	NA	2	1	http://www.foxterciaimobiliaria.com.br/imovel/166515/residencial-porto-alegre-bela-vista-apartamento-iv-inspiracao-2-dormitorios-zona-norte	2019-07-29
189	166680	1750000	267.34	Auxiliadora	Porto Alegre	Apartamento	Residencial	3000	5000	3	3	http://www.foxterciaimobiliaria.com.br/imovel/166680/residencial-porto-alegre-auxiliadora-apartamento-solar-alameda-3-dormitorios-zona-norte	2019-07-29
190	125353	1120000	107	Bela Vista	Porto Alegre	Apartamento	Residencial	800	1300	3	2	http://www.foxterciaimobiliaria.com.br/imovel/125353/residencial-porto-alegre-bela-vista-apartamento-residenza-positano-3-dormitorios-zona-norte	2019-07-29
191	103855	NA	71.05	Auxiliadora	Porto Alegre	Apartamento	Residencial	NA	NA	2	1	http://www.foxterciaimobiliaria.com.br/imovel/103855/residencial-porto-alegre-auxiliadora-apartamento-soho-ny-2-dormitorios-zona-norte	2019-07-29
192	166471	NA	71.05	Auxiliadora	Porto Alegre	Apartamento	Residencial	NA	NA	2	1	http://www.foxterciaimobiliaria.com.br/imovel/166471/residencial-porto-alegre-auxiliadora-apartamento-soho-ny-2-dormitorios-zona-norte	2019-07-29
193	165781	805500	76.23	Boa Vista	Porto Alegre	Apartamento	Residencial	660	2100	2	2	http://www.foxterciaimobiliaria.com.br/imovel/165781/residencial-porto-alegre-mont-serrat-apartamento-anita-residence-2-dormitorios-zona-norte	2019-07-29
194	165670	607500	70.42	Boa Vista	Porto Alegre	Apartamento	Residencial	600	2000	2	1	http://www.foxterciaimobiliaria.com.br/imovel/165670/residencial-porto-alegre-mont-serrat-apartamento-anita-residence-2-dormitorios-zona-norte	2019-07-29
195	165927	1230000	144.52	Auxiliadora	Porto Alegre	Apartamento	Residencial	1200	2900	3	3	http://www.foxterciaimobiliaria.com.br/imovel/165927/residencial-porto-alegre-auxiliadora-apartamento-residencial-villa-civita-3-dormitorios-zona-norte	2019-07-29
196	172751	NA	119.89	Auxiliadora	Porto Alegre	Apartamento	Residencial	NA	NA	3	2	http://www.foxterciaimobiliaria.com.br/imovel/172751/residencial-porto-alegre-auxiliadora-apartamento-via-del-corso-3-dormitorios-zona-norte	2019-07-29
197	166482	NA	75.28	Mont Serrat	Porto Alegre	Apartamento	Residencial	NA	NA	2	1	http://www.foxterciaimobiliaria.com.br/imovel/166482/residencial-porto-alegre-auxiliadora-apartamento-solar-dona-augusta-2-dormitorios-zona-norte	2019-07-29
198	128883	2219000	174.96	Bela Vista	Porto Alegre	Apartamento	Residencial	900	4000	4	4	http://www.foxterciaimobiliaria.com.br/imovel/128883/residencial-porto-alegre-bela-vista-apartamento-reverence-4-dormitorios-zona-norte	2019-07-29
199	166262	NA	96.64	Auxiliadora	Porto Alegre	Apartamento	Residencial	NA	NA	3	1	http://www.foxterciaimobiliaria.com.br/imovel/166262/-porto-alegre-auxiliadora-apartamento-edificio-doutor-germano-h-oelke-3-dormitorios-zona-norte	2019-07-29
200	165776	980000	97.41	Bela Vista	Porto Alegre	Apartamento	Residencial	1200	1900	2	2	http://www.foxterciaimobiliaria.com.br/imovel/165776/residencial-porto-alegre-bela-vista-apartamento-apice-bela-vista-2-dormitorios-zona-norte	2019-07-29
201	166308	450000	95.8	Auxiliadora	Porto Alegre	Apartamento	Residencial	450	800	3	1	http://www.foxterciaimobiliaria.com.br/imovel/166308/residencial-porto-alegre-auxiliadora-apartamento-edificio-saint-moritz-3-dormitorios-zona-norte	2019-07-29
202	164891	2150000	153.34	Auxiliadora	Porto Alegre	Apartamento	Residencial	1650	3000	3	4	http://www.foxterciaimobiliaria.com.br/imovel/164891/residencial-porto-alegre-auxiliadora-apartamento-liberty-3-dormitorios-zona-norte	2019-07-29
203	161479	800000	110	Auxiliadora	Porto Alegre	Apartamento	Residencial	800	1300	3	2	http://www.foxterciaimobiliaria.com.br/imovel/161479/residencial-porto-alegre-auxiliadora-apartamento-la-tour-du-soleil-3-dormitorios-zona-norte	2019-07-29
204	177214	239900	48.18	Mont Serrat	Porto Alegre	Apartamento	Residencial	250	400	2	1	http://www.foxterciaimobiliaria.com.br/imovel/177214/residencial-porto-alegre-mont-serrat-apartamento-conjunto-residencial-livio-zambicari-1-dormitorios-zona-norte	2019-07-29
205	165040	900000	136.15	Auxiliadora	Porto Alegre	Apartamento	Residencial	900	3800	3	2	http://www.foxterciaimobiliaria.com.br/imovel/165040/residencial-porto-alegre-auxiliadora-apartamento-edificio-cartagena-3-dormitorios-zona-norte	2019-07-29
206	165674	NA	153.07	Boa Vista	Porto Alegre	Apartamento	Residencial	NA	NA	3	4	http://www.foxterciaimobiliaria.com.br/imovel/165674/residencial-porto-alegre-mont-serrat-apartamento-anita-residence-3-dormitorios-zona-norte	2019-07-29
207	165673	1152000	114.88	Boa Vista	Porto Alegre	Apartamento	Residencial	1100	2000	3	3	http://www.foxterciaimobiliaria.com.br/imovel/165673/residencial-porto-alegre-mont-serrat-apartamento-anita-residence-3-dormitorios-zona-norte	2019-07-29
208	165671	428822	41.95	Mont'Serrat	Porto Alegre	Apartamento	Residencial	420	1500	1	1	http://www.foxterciaimobiliaria.com.br/imovel/165671/residencial-porto-alegre-mont-serrat-apartamento-anita-residence-1-dormitorios-zona-norte	2019-07-29
209	165669	450000	36.76	Boa Vista	Porto Alegre	Apartamento	Residencial	400	1500	1	1	http://www.foxterciaimobiliaria.com.br/imovel/165669/residencial-porto-alegre-mont-serrat-apartamento-anita-residence-1-dormitorios-zona-norte	2019-07-29
210	143815	890000	192	Auxiliadora	Porto Alegre	Apartamento	Residencial	840	3197	3	2	http://www.foxterciaimobiliaria.com.br/imovel/143815/residencial-porto-alegre-auxiliadora-apartamento-iguacu-3-dormitorios-zona-norte	2019-07-29
211	164533	6000000	375	Auxiliadora	Porto Alegre	Apartamento	Residencial	4500	9000	4	6	http://www.foxterciaimobiliaria.com.br/imovel/164533/residencial-porto-alegre-auxiliadora-apartamento-edificio-chateau-breton-4-dormitorios-zona-norte	2019-07-29
212	136675	6900000	420	Auxiliadora	Porto Alegre	Apartamento	Residencial	4000	NA	3	5	http://www.foxterciaimobiliaria.com.br/imovel/136675/residencial-porto-alegre-auxiliadora-apartamento-edifcio-chateau-breton-3-dormitorios-zona-norte	2019-07-29
213	175043	7250000	504.99	Bela Vista	Porto Alegre	Apartamento		2000	4000	4	5	http://www.foxterciaimobiliaria.com.br/imovel/175043/-porto-alegre-bela-vista-apartamento-4-dormitorios-zona-norte	2019-07-29
214	164533	6000000	375	Auxiliadora	Porto Alegre	Apartamento	Residencial	4500	9000	4	6	http://www.foxterciaimobiliaria.com.br/imovel/164533/residencial-porto-alegre-auxiliadora-apartamento-edifcio-chateau-breton-4-dormitorios-zona-norte	2019-07-29
215	102669	8000000	503.41	Bela Vista	Porto Alegre	Apartamento	Residencial	3800	20000	4	5	http://www.foxterciaimobiliaria.com.br/imovel/102669/residencial-porto-alegre-bela-vista-apartamento-condomnio-edifcio-castelo-de-heidelberg-4-dormitorios-zona-norte	2019-07-29
216	182053	5350000	373	Auxiliadora	Porto Alegre	Apartamento	Residencial	4229	9000	3	6	http://www.foxterciaimobiliaria.com.br/imovel/182053/residencial-porto-alegre-auxiliadora-apartamento-edifcio-chateau-breton-3-dormitorios-zona-norte	2019-07-29
217	165558	510000	38.04	Bela Vista	Porto Alegre	Apartamento	Residencial	NA	NA	1	1	http://www.foxterciaimobiliaria.com.br/imovel/165558/residencial-porto-alegre-bela-vista-apartamento-hom-nilo-pecanha-home-1-dormitorios-zona-norte	2019-07-29
218	164982	1490000	153.99	Auxiliadora	Porto Alegre	Apartamento	Residencial	1600	4000	3	3	http://www.foxterciaimobiliaria.com.br/imovel/164982/residencial-porto-alegre-auxiliadora-apartamento-montparnasse-3-dormitorios-zona-norte	2019-07-29
219	164981	NA	70.5	Auxiliadora	Porto Alegre	Apartamento	Residencial	NA	NA	2	1	http://www.foxterciaimobiliaria.com.br/imovel/164981/residencial-porto-alegre-auxiliadora-apartamento-edificio-estrela-de-prata-2-dormitorios-zona-norte	2019-07-29
220	165242	NA	56.89	Bela Vista	Porto Alegre	Apartamento	Residencial	NA	NA	1	1	http://www.foxterciaimobiliaria.com.br/imovel/165242/residencial-porto-alegre-bela-vista-apartamento-the-life-1-dormitorios-zona-norte	2019-07-29
221	165034	460000	109	Auxiliadora	Porto Alegre	Apartamento	Residencial	670	1300	3	1	http://www.foxterciaimobiliaria.com.br/imovel/165034/residencial-porto-alegre-auxiliadora-apartamento-san-rafael-3-dormitorios-zona-norte	2019-07-29
222	163092	NA	133	Auxiliadora	Porto Alegre	Apartamento	Residencial	NA	NA	3	2	http://www.foxterciaimobiliaria.com.br/imovel/163092/residencial-porto-alegre-auxiliadora-apartamento-edificio-lila-pires-3-dormitorios-zona-norte	2019-07-29
223	164846	NA	125.15	Mont Serrat	Porto Alegre	Apartamento	Residencial	NA	NA	2	3	http://www.foxterciaimobiliaria.com.br/imovel/164846/residencial-porto-alegre-mont-serrat-apartamento-edificio-sta-louis-residence-2-dormitorios-zona-norte	2019-07-29
224	1136	NA	238.37	Auxiliadora	Porto Alegre	Apartamento	Residencial	NA	NA	3	4	http://www.foxterciaimobiliaria.com.br/imovel/1136/residencial-porto-alegre-auxiliadora-apartamento-condominio-edificio-clarydge-3-dormitorios-zona-norte	2019-07-29
225	164706	750000	124.12	Mont Serrat	Porto Alegre	Apartamento	Residencial	900	1964	3	2	http://www.foxterciaimobiliaria.com.br/imovel/164706/residencial-porto-alegre-mont-serrat-apartamento-edificio-ilha-bella-3-dormitorios-zona-norte	2019-07-29
226	154217	NA	NA	Bela Vista	Porto Alegre	Apartamento	Residencial	NA	NA	3	1	http://www.foxterciaimobiliaria.com.br/imovel/154217/residencial-porto-alegre-bela-vista-apartamento-tendence-3-dormitorios-zona-norte	2019-07-29
227	164390	379000	80.1	Petrópolis	Porto Alegre	Apartamento	Residencial	300	1100	2	1	http://www.foxterciaimobiliaria.com.br/imovel/164390/residencial-porto-alegre-bela-vista-apartamento-edificio-san-diego-2-dormitorios-zona-norte	2019-07-29
228	164089	NA	114.6	Mont Serrat	Porto Alegre	Apartamento	Residencial	NA	NA	3	2	http://www.foxterciaimobiliaria.com.br/imovel/164089/residencial-porto-alegre-mont-serrat-apartamento-la-provence-3-dormitorios-zona-norte	2019-07-29
229	164024	599000	39.44	Auxiliadora	Porto Alegre	Apartamento	Residencial	360	700	1	1	http://www.foxterciaimobiliaria.com.br/imovel/164024/residencial-porto-alegre-auxiliadora-apartamento-trend-24-residence-1-dormitorios-zona-norte	2019-07-29
230	102494	450000	116	Auxiliadora	Porto Alegre	Apartamento	Residencial	750	2000	3	1	http://www.foxterciaimobiliaria.com.br/imovel/102494/residencial-porto-alegre-auxiliadora-apartamento-edifcio-germano-hoelke-3-dormitorios-zona-norte	2019-07-29
231	101410	450000	54.87	Bela Vista	Porto Alegre	Apartamento	Residencial	750	1250	1	1	http://www.foxterciaimobiliaria.com.br/imovel/101410/residencial-porto-alegre-bela-vista-apartamento-plaza-viscaya-1-dormitorios-zona-norte	2019-07-29
232	11445	450000	86.9	Auxiliadora	Porto Alegre	Apartamento	Residencial	200	1000	2	1	http://www.foxterciaimobiliaria.com.br/imovel/11445/residencial-porto-alegre-auxiliadora-apartamento-edifcio-monferrato-2-dormitorios-zona-norte	2019-07-29
233	163636	NA	191.375	Bela Vista	Porto Alegre	Apartamento	Residencial	NA	NA	3	3	http://www.foxterciaimobiliaria.com.br/imovel/163636/residencial-porto-alegre-bela-vista-apartamento-portal-bela-vista-3-dormitorios-zona-norte	2019-07-29
234	162830	1350000	198.43	Auxiliadora	Porto Alegre	Apartamento	Residencial	1610	4800	3	2	http://www.foxterciaimobiliaria.com.br/imovel/162830/residencial-porto-alegre-auxiliadora-apartamento-condominio-edificio-flamboyant-residence-3-dormitorios-zona-norte	2019-07-29
235	171808	NA	119.94	Bela Vista	Porto Alegre	Apartamento	Residencial	NA	NA	2	2	http://www.foxterciaimobiliaria.com.br/imovel/171808/residencial-porto-alegre-bela-vista-apartamento-la-tour-blanche-2-dormitorios-zona-norte	2019-07-29
236	163200	1650000	168.91	Bela Vista	Porto Alegre	Apartamento	Residencial	1500	2400	3	3	http://www.foxterciaimobiliaria.com.br/imovel/163200/residencial-porto-alegre-bela-vista-apartamento-le-mirage-3-dormitorios-zona-norte	2019-07-29
237	155067	NA	189	Bela Vista	Porto Alegre	Apartamento	Residencial	NA	NA	3	3	http://www.foxterciaimobiliaria.com.br/imovel/155067/residencial-porto-alegre-bela-vista-apartamento-side-park-3-dormitorios-zona-norte	2019-07-29
238	162061	NA	122.6	Bela Vista	Porto Alegre	Apartamento	Residencial	NA	NA	3	2	http://www.foxterciaimobiliaria.com.br/imovel/162061/residencial-porto-alegre-bela-vista-apartamento-condominio-edificio-belvedere-3-dormitorios-zona-norte	2019-07-29
239	168641	NA	154.11	Auxiliadora	Porto Alegre	Apartamento	Residencial	NA	NA	3	4	http://www.foxterciaimobiliaria.com.br/imovel/168641/residencial-porto-alegre-auxiliadora-apartamento-candido-58-3-dormitorios-zona-norte	2019-07-29
240	176115	NA	97.22	Bela Vista	Porto Alegre	Apartamento	Residencial	NA	NA	3	2	http://www.foxterciaimobiliaria.com.br/imovel/176115/residencial-porto-alegre-bela-vista-apartamento-edificio-residencial-frankfurt-3-dormitorios-zona-norte	2019-07-29
241	120918	890000	94.47	Auxiliadora	Porto Alegre	Apartamento	Residencial	850	1360	1	1	http://www.foxterciaimobiliaria.com.br/imovel/120918/residencial-porto-alegre-auxiliadora-apartamento-trend-24-residence-1-dormitorios-zona-norte	2019-07-29
242	164893	670000	120.18	Bela Vista	Porto Alegre	Apartamento	Residencial	1200	1889	3	1	http://www.foxterciaimobiliaria.com.br/imovel/164893/residencial-porto-alegre-bela-vista-apartamento-condomnio-edifcio-fra-bartolomeu-3-dormitorios-zona-norte	2019-07-29
243	7932	670000	74.43	Mont Serrat	Porto Alegre	Apartamento	Residencial	717	1400	2	1	http://www.foxterciaimobiliaria.com.br/imovel/7932/residencial-porto-alegre-mont-serrat-apartamento-condado-de-lugano-2-dormitorios-zona-norte	2019-07-29
244	10872	1599000	183	Bela Vista	Porto Alegre	Apartamento	Residencial	1200	3500	3	3	http://www.foxterciaimobiliaria.com.br/imovel/10872/residencial-porto-alegre-bela-vista-apartamento-topazio-3-dormitorios-zona-norte	2019-07-29
245	162208	NA	147.76	Bela Vista	Porto Alegre	Apartamento	Residencial	NA	NA	3	3	http://www.foxterciaimobiliaria.com.br/imovel/162208/residencial-porto-alegre-bela-vista-apartamento-morada-de-arion-3-dormitorios-zona-norte	2019-07-29
246	148119	NA	201.58	Auxiliadora	Porto Alegre	Apartamento	Residencial	NA	NA	3	4	http://www.foxterciaimobiliaria.com.br/imovel/148119/residencial-porto-alegre-auxiliadora-apartamento-arte-bela-vista-3-dormitorios-zona-norte	2019-07-29
247	162838	200000	50.83	Auxiliadora	Porto Alegre	Apartamento	Residencial	190	490	1	1	http://www.foxterciaimobiliaria.com.br/imovel/162838/residencial-porto-alegre-auxiliadora-apartamento-edificio-rio-mondego-1-dormitorios-zona-norte	2019-07-29
248	160049	864613	65	Auxiliadora	Porto Alegre	Apartamento	Residencial	450	1500	2	2	http://www.foxterciaimobiliaria.com.br/imovel/160049/residencial-porto-alegre-auxiliadora-apartamento-ny-205-2-dormitorios-zona-norte	2019-07-29
249	161076	NA	82.9	Bela Vista	Porto Alegre	Apartamento	Residencial	NA	NA	2	1	http://www.foxterciaimobiliaria.com.br/imovel/161076/residencial-porto-alegre-bela-vista-apartamento-villa-di-nuga-2-dormitorios-zona-norte	2019-07-29
250	105604	1660000	480	Bela Vista	Porto Alegre	Apartamento	Residencial	1800	4200	4	3	http://www.foxterciaimobiliaria.com.br/imovel/105604/residencial-porto-alegre-bela-vista-apartamento-edificio-firenze-4-dormitorios-zona-norte	2019-07-29
